match_id,season,section,home,away,home_score,away_score,venue,date,home_form,home_attack,home_defence,home_rest_days,home_changed_continent,away_form,away_attack,away_defence,away_rest_days,away_changed_continent,elo_home,elo_away,elo_diff,form_diff,rest_diff,cross_continent,altitude,playoff,margin,home_win
208,2022-23,Round 8,Leinster,Glasgow,40,5,RDS Arena,2022-11-26,16.2,29.2,13.0,29.0,0,7.2,30.6,23.4,29.0,0,13.04354144156738,-0.0364340622546386,13.079975503822018,9.0,0.0,0,0,0,35,1
209,2022-23,Round 8,Sharks,Cardiff,0,35,Kings Park Stadium,2022-11-27,0.2,32.6,32.4,28.0,0,1.6,22.4,20.8,28.0,1,4.755830563791571,-5.487894254072567,10.243724817864138,-1.4000000000000001,0.0,1,0,0,-35,0
210,2022-23,Round 8,Lions,Dragons,33,25,Ellis Park Stadium,2022-11-27,1.2,28.0,26.8,29.0,0,1.8,25.2,23.4,29.0,1,-0.4042974515231757,-6.3671859025971855,5.96288845107401,-0.6000000000000001,0.0,1,1,0,8,1
211,2022-23,Round 9,Sharks,Ospreys,25,10,Kings Park Stadium,2022-12-02,-7.8,24.2,32.0,5.0,0,-11.4,20.6,32.0,6.0,0,0.1314580820051576,-3.840303143412072,3.9717612254172296,3.6000000000000005,-1.0,1,0,0,15,1
212,2022-23,Round 9,Edinburgh,Munster,17,38,DAM Health Stadium,2022-12-02,12.4,30.4,18.0,6.0,0,-0.6,18.6,19.2,6.0,0,4.125080546200514,1.6569337665004946,2.468146779700019,13.0,0.0,0,0,0,-21,0
213,2022-23,Round 9,Stormers,Dragons,34,26,Nelson Mandela Bay Stadium,2022-12-03,7.4,28.8,21.4,8.0,0,0.4,26.4,26.0,6.0,0,6.394437853136855,-5.970897057489784,12.36533491062664,7.0,2.0,1,0,0,8,1
214,2022-23,Round 9,Zebre,Glasgow,17,45,Stadio Sergio Lanfranchi,2022-12-03,-24.2,14.6,38.8,8.0,0,-5.4,21.2,26.6,7.0,0,-13.241092742755082,-1.128436511872437,-12.112656230882646,-18.799999999999997,1.0,0,0,0,-28,0
215,2022-23,Round 9,Connacht,Benetton,38,19,Galway Sportsgrounds,2022-12-03,3.4,19.0,15.6,7.0,0,-15.4,17.6,33.0,7.0,0,-1.35245975696248,-6.06387725114655,4.7114174941840705,18.8,0.0,0,0,0,19,1
216,2022-23,Round 9,Bulls,Cardiff,45,9,Loftus Versfeld Stadium,2022-12-03,4.8,33.0,28.2,7.0,0,11.2,25.8,14.6,6.0,0,6.251234019551981,-0.8635217722861537,7.114755791838134,-6.3999999999999995,1.0,1,1,0,36,1
217,2022-23,Round 9,Leinster,Ulster,38,29,RDS Arena,2022-12-03,21.8,33.2,11.4,7.0,0,9.4,30.0,20.6,8.0,0,14.135543891185176,7.712150108830113,6.423393782355062,12.4,-1.0,0,0,0,9,1
218,2022-23,Round 9,Lions,Scarlets,32,15,Ellis Park Stadium,2022-12-04,2.6,29.0,26.4,7.0,0,-10.2,16.8,27.0,9.0,0,-0.8005862966305768,-7.145663734855157,6.34507743822458,12.799999999999999,-2.0,1,1,0,17,1
219,2022-23,Round 10,Glasgow,Edinburgh,16,10,Scotstoun Stadium,2022-12-23,3.2,26.8,23.6,20.0,0,8.8,30.0,21.2,21.0,0,1.0602978650392982,1.1782658682305116,-0.11796800319121337,-5.6000000000000005,-1.0,0,0,0,6,1
220,2022-23,Round 10,Connacht,Ulster,20,22,Galway Sportsgrounds,2022-12-23,5.4,22.6,17.2,20.0,0,9.0,33.2,24.2,20.0,0,-0.5236015063808869,8.05448948706562,-8.578090993446507,-3.5999999999999996,0.0,0,0,0,-2,0
221,2022-23,Round 10,Sharks,Lions,37,10,Kings Park Stadium,2022-12-23,-5.0,25.2,30.2,21.0,0,3.4,29.2,25.8,19.0,0,0.6342819594634348,-0.3350940404530347,0.9693759999164695,-8.4,2.0,0,0,0,27,1
222,2022-23,Round 10,Stormers,Bulls,37,27,Cape Town Stadium,2022-12-23,5.6,28.2,22.6,20.0,0,14.8,37.8,23.0,20.0,0,5.357904362074192,7.939758440368167,-2.5818540782939747,-9.200000000000001,0.0,0,0,0,10,1
223,2022-23,Round 10,Benetton,Zebre,38,5,Stadio Comunale di Monigo,2022-12-24,-23.2,14.6,37.8,21.0,0,-26.4,14.0,40.4,21.0,0,-6.892735501728144,-15.429827119666818,8.537091617938675,3.1999999999999993,0.0,0,0,0,33,1
224,2022-23,Round 10,Dragons,Cardiff,24,29,Rodney Parade,2022-12-26,2.8,28.8,26.0,23.0,1,2.8,24.4,21.6,23.0,1,-4.934363566427121,-2.55204619310234,-2.3823173733247804,0.0,0.0,0,0,0,-5,0
225,2022-23,Round 10,Ospreys,Scarlets,34,14,Swansea.com Stadium,2022-12-26,-8.4,19.2,27.6,24.0,1,-12.4,17.8,30.2,22.0,1,-4.343127020870349,-7.611155991032699,3.2680289701623497,4.0,2.0,0,0,0,20,1
226,2022-23,Round 10,Munster,Leinster,19,20,Thomond Park,2022-12-26,5.4,24.0,18.6,24.0,0,19.6,30.0,10.4,23.0,0,4.603748444470497,13.793204512949671,-9.189456068479174,-14.200000000000001,1.0,0,0,0,-1,0
227,2022-23,Round 11,Edinburgh,Glasgow,25,32,Murrayfield Stadium,2022-12-30,-1.4,21.4,22.8,7.0,0,1.6,23.0,21.4,7.0,0,1.1664690679113905,1.0720946653584196,0.09437440255297092,-3.0,0.0,0,0,0,-7,0
228,2022-23,Round 11,Stormers,Lions,40,8,Cape Town Stadium,2022-12-31,7.6,32.4,24.8,8.0,0,-2.6,26.8,29.4,8.0,0,6.016089769903589,-2.338156440461388,8.354246210364977,10.2,0.0,0,0,0,32,1
229,2022-23,Round 11,Zebre,Benetton,17,40,Stadio Sergio Lanfranchi,2022-12-31,-28.2,12.6,40.8,7.0,0,-7.6,20.6,28.2,7.0,0,-16.97611795787295,-5.346444663522011,-11.62967329435094,-20.6,0.0,0,0,0,-23,0
230,2022-23,Round 11,Sharks,Bulls,47,20,Kings Park Stadium,2022-12-31,4.4,25.8,21.4,8.0,0,15.6,39.8,24.2,8.0,0,2.637344359471788,7.28157303253877,-4.644228673066982,-11.2,0.0,0,0,0,27,1
231,2022-23,Round 11,Cardiff,Ospreys,19,22,Cardiff Arms Park,2023-01-01,0.4,24.0,23.6,6.0,0,-4.4,22.8,27.2,6.0,0,-1.690277930434818,-3.269929917886584,1.5796519874517658,4.800000000000001,0.0,0,0,0,-3,0
232,2022-23,Round 11,Ulster,Munster,14,15,Ravenhill Stadium,2023-01-01,3.4,28.2,24.8,9.0,0,2.4,21.6,19.2,6.0,0,7.99668038772097,4.822694051318415,3.173986336402555,1.0,3.0,0,0,0,-1,0
233,2022-23,Round 11,Scarlets,Dragons,33,17,Parc y Scarlets,2023-01-01,-21.2,13.4,34.6,6.0,0,5.2,30.8,25.6,6.0,0,-8.684353094016464,-5.796131829094643,-2.888221264921821,-26.4,0.0,0,0,0,16,1
234,2022-23,Round 11,Leinster,Connacht,41,12,RDS Arena,2023-01-01,17.8,32.0,14.2,6.0,0,7.0,26.6,19.6,9.0,0,13.574258906101754,-0.4657924070362362,14.04005131313799,10.8,-3.0,0,0,0,29,1
235,2022-23,Round 12,Dragons,Bulls,14,29,Rodney Parade,2023-01-06,0.6,27.8,27.2,5.0,0,5.8,35.0,29.2,6.0,1,-7.084953955586824,4.717150165232072,-11.802104120818896,-5.2,-1.0,1,0,0,-15,0
236,2022-23,Round 12,Munster,Lions,33,3,Musgrave Park,2023-01-06,5.4,22.0,16.6,5.0,0,-8.6,21.0,29.6,6.0,1,5.840092684958671,-3.9027318194248894,9.742824504383561,14.0,-1.0,1,0,0,30,1
237,2022-23,Round 12,Benetton,Ulster,31,29,Stadio Comunale di Monigo,2023-01-07,1.4,24.2,22.8,7.0,0,2.8,23.2,20.4,6.0,0,-3.6094119929571047,6.979281754080714,-10.58869374703782,-1.4,1.0,0,0,0,2,1
238,2022-23,Round 12,Edinburgh,Zebre,24,17,DAM Health Stadium,2023-01-07,-6.6,18.8,25.4,8.0,0,-29.0,12.2,41.2,7.0,0,-0.1429683723439068,-18.71315062843786,18.57018225609395,22.4,1.0,0,0,0,7,1
239,2022-23,Round 12,Cardiff,Scarlets,22,28,Cardiff Arms Park,2023-01-07,-1.4,21.8,23.2,6.0,0,-13.6,17.2,30.8,6.0,0,-2.7482431291799947,-7.395530967524282,4.647287838344287,12.2,0.0,0,0,0,-6,0
240,2022-23,Round 12,Connacht,Sharks,24,12,Galway Sportsgrounds,2023-01-07,-3.2,21.8,25.0,6.0,0,4.2,27.2,23.0,7.0,1,-1.3617872757224372,5.201767226778486,-6.563554502500923,-7.4,-1.0,1,0,0,12,1
241,2022-23,Round 12,Ospreys,Leinster,19,24,Swansea.com Stadium,2023-01-07,-2.4,22.2,24.6,6.0,0,20.8,34.8,14.0,6.0,0,-2.211964719141408,14.470253774787954,-16.682218493929362,-23.2,0.0,0,0,0,-5,0
242,2022-23,Round 12,Glasgow,Stormers,24,17,Scotstoun Stadium,2023-01-08,8.6,27.0,18.4,9.0,0,15.2,35.6,20.4,8.0,1,2.381532105613717,7.580665148867091,-5.199133043253374,-6.6,1.0,1,0,0,7,1
243,2022-23,Round 13,Scarlets,Bulls,37,28,Parc y Scarlets,2023-01-27,-6.4,21.8,28.2,20.0,0,6.2,32.8,26.6,21.0,0,-5.730802183689853,5.636939753150182,-11.367741936840035,-12.600000000000001,-1.0,1,0,0,9,1
244,2022-23,Round 13,Ulster,Stormers,35,5,Kingspan Stadium,2023-01-27,2.2,26.0,23.8,20.0,0,12.0,32.8,20.8,19.0,0,6.320412379376932,6.960751844541753,-0.6403394651648213,-9.8,1.0,1,0,0,30,1
245,2022-23,Round 13,Leinster,Cardiff,38,14,RDS Arena,2023-01-28,15.8,32.6,16.8,21.0,0,-1.0,22.8,23.8,21.0,0,13.902031925395018,-4.412971913014424,18.315003838409442,16.8,0.0,0,0,0,24,1
246,2022-23,Round 13,Edinburgh,Sharks,19,22,DAM Health Stadium,2023-01-28,-6.8,18.6,25.4,21.0,0,4.4,24.2,19.8,21.0,0,-1.899986597953302,3.9454117765283936,-5.845398374481696,-11.2,0.0,1,0,0,-3,0
247,2022-23,Round 13,Connacht,Lions,43,24,Galway Sportsgrounds,2023-01-28,-1.4,22.2,23.6,21.0,0,-12.8,17.2,30.0,22.0,0,-0.1054318254723447,-5.328449368986535,5.22301754351419,11.4,-1.0,1,0,0,19,1
248,2022-23,Round 13,Benetton,Munster,30,40,Stadio Comunale di Monigo,2023-01-28,9.2,30.4,21.2,21.0,0,11.6,25.8,14.2,22.0,0,-2.9505426182533228,7.265810234520314,-10.216352852773637,-2.4000000000000004,-1.0,0,0,0,-10,0
249,2022-23,Round 13,Dragons,Glasgow,28,42,Rodney Parade,2023-01-28,-10.4,21.2,31.6,22.0,0,2.6,24.4,21.8,20.0,0,-8.004743543504935,3.001445409939054,-11.006188953443989,-13.0,2.0,0,0,0,-14,0
250,2022-23,Round 13,Zebre,Ospreys,24,28,Stadio Sergio Lanfranchi,2023-01-29,-22.4,14.2,36.6,22.0,0,-2.8,22.2,25.0,22.0,0,-16.956132402828462,-1.643742869748471,-15.31238953307999,-19.599999999999998,0.0,0,0,0,-4,0
251,2022-23,Round 1 (rescheduled match),Sharks,Stormers,19,46,Kings Park Stadium,2023-02-04,12.0,28.6,16.6,7.0,1,2.6,26.6,24.0,8.0,1,4.260871939080224,4.49671789802527,-0.23584595894504634,9.4,-1.0,0,0,0,-27,0
252,2022-23,Round 14,Munster,Ospreys,58,3,Thomond Park,2023-02-17,12.2,29.0,16.8,20.0,0,1.4,22.6,21.2,19.0,0,7.844174949242951,-2.17498182305647,10.019156772299421,10.799999999999999,1.0,0,0,0,55,1
253,2022-23,Round 14,Glasgow,Ulster,17,11,Scotstoun Stadium,2023-02-17,12.4,31.8,19.4,20.0,0,4.0,25.8,21.8,21.0,0,3.9008265145946552,8.784446325893414,-4.883619811298759,8.4,-1.0,0,0,0,6,1
254,2022-23,Round 14,Lions,Sharks,7,29,Ellis Park,2023-02-18,-18.2,15.4,33.6,21.0,1,3.6,27.4,23.8,14.0,0,-6.106147614635116,0.9844565349747288,-7.090604149609845,-21.8,7.0,0,1,0,-22,0
255,2022-23,Round 14,Zebre,Connacht,34,57,Stadio Sergio Lanfranchi,2023-02-18,-19.0,16.0,35.0,20.0,0,3.8,27.4,23.6,21.0,0,-16.424893449520464,0.6722664201762364,-17.0971598696967,-22.8,-1.0,0,0,0,-23,0
256,2022-23,Round 14,Bulls,Stormers,19,23,Loftus Versfeld Stadium,2023-02-18,1.0,29.8,28.8,22.0,1,6.4,29.0,22.6,14.0,0,4.200165559466178,7.773133302130766,-3.572967742664588,-5.4,8.0,0,1,0,-4,0
257,2022-23,Round 14,Leinster,Dragons,43,14,RDS Arena,2023-02-18,13.6,32.2,18.6,21.0,0,-11.6,21.8,33.4,21.0,0,13.870531541554074,-8.904124648160536,22.774656189714612,25.2,0.0,0,0,0,29,1
258,2022-23,Round 14,Cardiff,Benetton,30,13,Cardiff Arms Park,2023-02-18,-12.8,18.6,31.4,21.0,0,5.8,31.6,25.8,21.0,0,-4.38147152917348,-3.528907332975959,-0.8525641961975206,-18.6,0.0,0,0,0,17,1
259,2022-23,Round 14,Scarlets,Edinburgh,42,14,Parc y Scarlets,2023-02-18,-1.2,25.4,26.6,22.0,0,-6.0,19.0,25.0,21.0,0,-4.29402799000585,-2.215446760505132,-2.0785812295007178,4.8,1.0,0,0,0,28,1
260,2022-23,Round 6 (rescheduled matches),Sharks,Ulster,24,31,Kings Park Stadium,2023-02-25,2.6,25.8,23.2,7.0,0,4.6,22.2,17.6,8.0,1,3.0753961200137443,8.296084344763539,-5.220688224749795,-1.9999999999999996,-1.0,1,0,0,-7,0
261,2022-23,Round 6 (rescheduled matches),Lions,Glasgow,35,24,Ellis Park Stadium,2023-02-25,-26.0,10.4,36.4,7.0,0,8.0,26.2,18.2,8.0,1,-8.197087199674131,4.389188495724532,-12.586275695398664,-34.0,-1.0,1,1,0,11,1
262,2022-23,Round 15,Glasgow,Zebre,50,8,Scotstoun Stadium,2023-03-03,4.6,27.8,23.2,6.0,1,-18.0,19.4,37.4,13.0,0,2.630560926184665,-17.615177462550793,20.245738388735457,22.6,-7.0,0,0,0,42,1
263,2022-23,Round 15,Munster,Scarlets,49,42,Musgrave Park,2023-03-03,19.0,33.0,14.0,14.0,0,7.8,30.8,23.0,13.0,0,9.242259272013008,-1.8861698670557776,11.128429139068786,11.2,1.0,0,0,0,7,1
264,2022-23,Round 15,Stormers,Sharks,29,23,Cape Town Stadium,2023-03-04,5.2,26.2,21.0,14.0,0,-4.2,21.2,25.4,7.0,0,8.415836527864307,2.297464942488724,6.118371585375583,9.4,7.0,0,0,0,6,1
265,2022-23,Round 15,Bulls,Lions,25,29,Loftus Versfeld Stadium,2023-03-04,-7.0,24.6,31.6,14.0,0,-18.4,15.4,33.8,7.0,0,3.557462333732637,-6.438459630134265,9.995921963866902,11.399999999999999,7.0,0,0,0,-4,0
266,2022-23,Round 15,Edinburgh,Leinster,27,47,DAM Health Stadium,2023-03-04,-7.4,18.4,25.8,14.0,0,17.6,33.2,15.6,14.0,0,-4.623304883455204,13.893065922582611,-18.516370806037816,-25.0,0.0,0,0,0,-20,0
267,2022-23,Round 15,Ospreys,Benetton,20,21,Swansea.com Stadium,2023-03-04,-6.6,21.2,27.8,15.0,0,6.2,30.4,24.2,14.0,0,-3.573066145826528,-4.714163752595711,1.1410976067691831,-12.8,1.0,0,0,0,-1,0
268,2022-23,Round 15,Dragons,Connacht,20,22,Rodney Parade,2023-03-04,-15.8,19.4,35.2,14.0,0,4.6,31.2,26.6,14.0,0,-8.926659029189075,1.8625504332065663,-10.789209462395641,-20.4,0.0,0,0,0,-2,0
269,2022-23,Round 15,Cardiff,Ulster,20,42,Cardiff Arms Park,2023-03-04,-2.2,22.8,25.0,14.0,0,5.6,24.0,18.4,7.0,1,-3.1962151095537275,9.07401552228856,-12.270230631842288,-7.8,7.0,0,0,0,-22,0
270,2022-23,Round 16,Zebre,Cardiff,30,34,Stadio Sergio Lanfranchi,2023-03-24,-19.8,20.0,39.8,21.0,0,-7.6,21.0,28.6,20.0,0,-17.99060362367725,-4.769192046369499,-13.22141157730775,-12.200000000000001,1.0,0,0,0,-4,0
271,2022-23,Round 16,Leinster,Stormers,22,22,RDS Arena,2023-03-24,21.4,38.6,17.2,20.0,0,0.0,24.0,24.0,20.0,1,14.641428841978833,7.803999369326749,6.837429472652084,21.4,0.0,1,0,0,0,0
272,2022-23,Round 16,Benetton,Lions,28,32,Stadio Comunale di Monigo,2023-03-25,-0.2,27.0,27.2,21.0,0,-11.2,19.6,30.8,21.0,1,-3.900053991918793,-4.438867433747575,0.5388134418287818,11.0,0.0,1,0,0,-4,0
273,2022-23,Round 16,Ospreys,Dragons,37,18,Swansea.com Stadium,2023-03-25,-10.8,18.4,29.2,21.0,0,-15.2,18.6,33.8,21.0,0,-4.387175906503446,-8.64773808294951,4.260562176446065,4.399999999999999,0.0,0,0,0,19,1
274,2022-23,Round 16,Connacht,Edinburgh,41,26,Galway Sportsgrounds,2023-03-25,5.4,31.6,26.2,21.0,0,-10.2,21.8,32.0,21.0,0,1.5836294869670022,-5.371667802851423,6.955297289818425,15.6,0.0,0,0,0,15,1
275,2022-23,Round 16,Scarlets,Sharks,32,20,Parc y Scarlets,2023-03-25,10.4,36.4,26.0,22.0,0,-3.0,23.4,26.4,21.0,1,-0.873326953148899,2.9093021010262823,-3.7826290541751812,13.4,1.0,1,0,0,12,1
276,2022-23,Round 16,Munster,Glasgow,26,38,Thomond Park,2023-03-25,20.6,39.0,18.4,22.0,0,11.6,31.4,19.8,22.0,0,8.22941635810613,3.0059870873111194,5.223429270795011,9.000000000000002,0.0,0,0,0,-12,0
277,2022-23,Round 16,Ulster,Bulls,32,23,Ravenhill Stadium,2023-03-25,10.2,29.6,19.4,21.0,0,-5.8,24.2,30.0,21.0,1,10.646992459104332,1.557870137345947,9.089122321758385,16.0,0.0,1,0,0,9,1
278,2022-23,Round 17,Sharks,Benetton,43,33,Kings Park Stadium,2023-04-14,-6.0,23.0,29.0,20.0,1,-5.6,24.6,30.2,20.0,1,1.931039195608764,-4.953935336101671,6.884974531710435,-0.40000000000000036,0.0,1,0,0,10,1
279,2022-23,Round 17,Glasgow,Scarlets,12,9,Scotstoun Stadium,2023-04-14,12.6,34.2,21.6,20.0,0,9.6,36.2,26.6,20.0,0,5.3283300143906205,0.1049359522686192,5.223394062122002,3.0,0.0,0,0,0,3,1
280,2022-23,Round 17,Ulster,Dragons,40,19,Ravenhill Stadium,2023-04-14,12.4,30.2,17.8,20.0,0,-15.8,18.8,34.6,20.0,0,10.038080226928496,-9.521681865304904,19.5597620922334,28.200000000000003,0.0,0,0,0,21,1
281,2022-23,Round 17,Stormers,Munster,24,26,Cape Town Stadium,2023-04-15,1.4,25.0,23.6,22.0,1,18.0,41.2,23.2,21.0,1,9.087742316591957,5.907073431026629,3.1806688855653276,-16.6,1.0,1,0,0,-2,0
282,2022-23,Round 17,Lions,Leinster,36,39,Ellis Park Stadium,2023-04-15,-4.4,25.4,29.8,21.0,1,15.6,34.8,19.2,22.0,1,-3.3849860895646966,13.357685894713622,-16.742671984278317,-20.0,-1.0,1,1,0,-3,0
283,2022-23,Round 17,Connacht,Cardiff,38,19,Galway Sportsgrounds,2023-04-15,14.2,37.4,23.2,21.0,0,-6.2,24.0,30.2,22.0,0,1.78809975798516,-5.091333204100274,6.879432962085434,20.4,-1.0,0,0,0,19,1
284,2022-23,Round 17,Edinburgh,Ospreys,45,21,DAM Health Stadium,2023-04-15,-11.8,22.0,33.8,21.0,0,-7.6,21.4,29.0,21.0,0,-5.576138073869581,-3.513232124148052,-2.0629059497215287,-4.200000000000001,0.0,0,0,0,24,1
285,2022-23,Round 17,Bulls,Zebre,78,12,Loftus Versfeld Stadium,2023-04-15,-2.2,24.8,27.0,21.0,1,-16.0,22.6,38.6,22.0,1,2.1667823695217856,-17.668462465946472,19.83524483546826,13.8,-1.0,1,1,0,66,1
286,2022-23,Round 18,Stormers,Benetton,38,22,Danie Craven Stadium,2023-04-21,7.0,28.8,21.8,6.0,0,-8.0,25.0,33.0,7.0,0,7.969675428035424,-4.665437882930628,12.635113310966052,15.0,-1.0,1,0,0,16,1
287,2022-23,Round 18,Ulster,Edinburgh,28,14,Ravenhill Stadium,2023-04-21,10.6,31.2,20.6,7.0,0,-8.4,26.2,34.6,6.0,0,9.582104017705154,-3.569847478897428,13.151951496602582,19.0,1.0,0,0,0,14,1
288,2022-23,Round 18,Lions,Zebre,50,35,Ellis Park Stadium,2023-04-22,-1.2,27.8,29.0,7.0,0,-27.8,21.6,49.4,7.0,0,-2.6107188911368646,-18.084937982399648,15.474219091262784,26.6,0.0,1,1,0,15,1
289,2022-23,Round 18,Dragons,Scarlets,31,14,Principality Stadium,2023-04-22,-17.0,19.8,36.8,8.0,0,7.8,32.4,24.6,8.0,0,-9.065705656081564,0.9272753584808194,-9.992981014562384,-24.8,0.0,0,0,0,17,1
290,2022-23,Round 18,Bulls,Leinster,62,7,Loftus Versfeld Stadium,2023-04-22,8.0,34.6,26.6,7.0,0,15.2,37.8,22.6,7.0,0,2.58325788597496,12.58341869628579,-10.00016081031083,-7.199999999999999,0.0,1,1,0,55,1
291,2022-23,Round 18,Sharks,Munster,22,22,Kings Park Stadium,2023-04-22,1.4,27.8,26.4,8.0,0,12.4,39.8,27.4,7.0,0,1.6425417424377204,7.025140319583162,-5.382598577145441,-11.0,1.0,1,0,0,0,0
292,2022-23,Round 18,Ospreys,Cardiff,21,38,Principality Stadium,2023-04-22,-11.4,21.8,33.2,7.0,0,-8.8,23.4,32.2,7.0,0,-5.519522719120205,-5.703389907891731,0.18386718877152575,-2.5999999999999996,0.0,0,0,0,-17,0
293,2022-23,Round 18,Glasgow,Connacht,29,27,Scotstoun Stadium,2023-04-22,10.4,28.2,17.8,8.0,0,15.6,40.2,24.6,7.0,0,4.50599060817842,2.4001564617766165,2.1058341464018038,-5.199999999999999,1.0,0,0,0,2,1
294,2022-23,Quarter-finals,Ulster,Connacht,10,15,Ravenhill Stadium,2023-05-05,14.6,34.6,20.0,14.0,0,11.4,37.0,25.6,13.0,0,9.066908868044896,3.010739876416797,6.056168991628099,3.1999999999999993,1.0,0,0,1,-5,0
295,2022-23,Quarter-finals,Stormers,Bulls,33,21,Cape Town Stadium,2023-05-06,4.8,27.2,22.4,15.0,0,20.8,41.4,20.6,14.0,0,7.706164096938818,5.983273967006043,1.7228901299327752,-16.0,1.0,0,0,1,12,1
296,2022-23,Quarter-finals,Leinster,Sharks,35,5,Aviva Stadium,2023-05-06,-0.6,31.6,32.2,14.0,1,-3.0,26.4,29.4,14.0,1,9.183402615254709,1.580801600152265,7.602601015102444,2.4,0.0,1,0,1,30,1
297,2022-23,Quarter-finals,Glasgow,Munster,5,14,Scotstoun Stadium,2023-05-06,9.6,30.6,21.0,14.0,0,10.4,36.2,25.8,14.0,1,3.89540719353824,7.086880461868618,-3.1914732683303777,-0.8000000000000007,0.0,0,0,1,-9,0
298,2022-23,Semi-finals,Stormers,Connacht,43,25,Cape Town Stadium,2023-05-13,6.4,29.2,22.8,7.0,0,7.8,28.6,20.8,8.0,1,8.13387508394554,4.716356775579607,3.417518308365933,-1.3999999999999995,-1.0,1,0,1,18,1
299,2022-23,Semi-finals,Leinster,Munster,15,16,Aviva Stadium,2023-05-13,-0.4,30.0,30.4,7.0,0,1.2,27.4,26.2,7.0,0,10.823142513744465,8.26773313503558,2.555409378708884,-1.6,0.0,0,0,1,-1,0
300,2022-23,Final,Stormers,Munster,14,19,Cape Town Stadium,2023-05-27,8.8,32.0,23.2,14.0,0,0.0,20.8,20.8,14.0,1,8.992123253108947,9.223274072906468,-0.23115081979752183,8.8,0.0,1,0,1,-5,0
301,2023-24,Round 1,Zebre,Ulster,36,40,"Stadio Sergio Lanfranchi, Parma",2023-10-21,-30.0,23.8,53.8,30.0,1,12.2,30.4,18.2,30.0,0,-12.206261251291355,5.15290437821746,-17.359165629508816,-42.2,0.0,0,0,0,-4,0
302,2023-24,Round 1,Connacht,Ospreys,34,26,"The Sportsground, Galway",2023-10-21,3.8,29.2,25.4,30.0,1,-15.6,20.4,36.0,30.0,0,2.70067602449134,-5.486536606598151,8.18721263108949,19.4,0.0,0,0,0,8,1
303,2023-24,Round 1,Lions,Stormers,33,35,"Ellis Park Stadium, Johannesburg",2023-10-21,6.2,36.4,30.2,30.0,0,7.8,30.4,22.6,30.0,0,-2.2806985601842,5.540666834562089,-7.821365394746289,-1.5999999999999996,0.0,0,1,0,-2,0
304,2023-24,Round 1,Dragons,Edinburgh,17,22,"Rodney Parade, Newport",2023-10-21,-10.8,20.4,31.2,30.0,0,-10.6,25.2,35.8,30.0,0,-4.876485288237728,-2.1382566304660187,-2.738228657771709,-0.20000000000000107,0.0,0,0,0,-5,0
305,2023-24,Round 1,Cardiff,Benetton,22,23,"Cardiff Arms Park, Cardiff",2023-10-21,-0.6,28.2,28.8,30.0,0,-9.2,23.4,32.6,30.0,1,-2.3695022323102046,-3.0813485862838155,0.7118463539736108,8.6,0.0,0,0,0,-1,0
306,2023-24,Round 1,Munster,Sharks,34,21,"Thomond Park, Limerick",2023-10-21,3.4,19.4,16.0,30.0,1,-7.6,22.6,30.2,30.0,0,7.210111293648701,-0.0412568088362437,7.251368102484945,11.0,0.0,1,0,0,13,1
307,2023-24,Round 1,Bulls,Scarlets,63,21,"Loftus Versfeld Stadium, Pretoria",2023-10-22,19.2,41.8,22.6,30.0,0,2.6,27.8,25.2,30.0,1,3.888894085999524,-0.820415920082793,4.709310006082317,16.599999999999998,0.0,1,1,0,42,1
308,2023-24,Round 1,Glasgow,Leinster,43,25,"Scotstoun Stadium, Glasgow",2023-10-22,10.0,26.8,16.8,30.0,0,-4.6,23.6,28.2,30.0,0,1.900188164259894,6.907321103111502,-5.007132938851608,14.6,0.0,0,0,0,18,1
309,2023-24,Round 2,Ospreys,Zebre,34,31,"Swansea.com Stadium, Swansea",2023-10-28,-6.2,25.0,31.2,7.0,0,-26.2,24.2,50.4,7.0,0,-4.867815343489202,-11.470344688340475,6.602529344851273,20.0,0.0,0,0,0,3,1
310,2023-24,Round 2,Connacht,Glasgow,34,26,"The Sportsground, Galway",2023-10-28,2.4,27.8,25.4,7.0,0,5.2,25.4,20.2,6.0,0,2.081954761382391,3.6009014581450547,-1.5189466967626637,-2.8000000000000003,1.0,0,0,0,8,1
311,2023-24,Round 2,Stormers,Scarlets,52,7,"Danie Craven Stadium, Stellenbosch",2023-10-28,8.6,32.6,24.0,7.0,0,-11.4,23.6,35.0,6.0,0,5.55853029508746,-2.749484919474561,8.308015214562023,20.0,1.0,1,0,0,45,1
312,2023-24,Round 2,Leinster,Sharks,34,13,"RDS Arena, Dublin",2023-10-28,-8.2,24.2,32.4,6.0,0,-9.0,22.2,31.2,7.0,0,5.206607809226341,-0.0161199985877493,5.22272780781409,0.8000000000000007,-1.0,1,0,0,21,1
313,2023-24,Round 2,Edinburgh,Lions,17,16,"Edinburgh Rugby Stadium, Edinburgh",2023-10-28,-4.0,26.8,30.8,7.0,0,3.6,36.0,32.4,7.0,1,-1.3120794962431894,-2.2985620207095714,0.986482524466382,-7.6,0.0,1,0,0,1,1
314,2023-24,Round 2,Ulster,Bulls,26,19,"Ravenhill Stadium, Belfast",2023-10-29,8.6,30.0,21.4,8.0,0,28.4,49.4,21.0,7.0,1,4.4169878152665785,5.817963085391292,-1.4009752701247136,-19.799999999999997,1.0,1,0,0,7,1
